,strain,region,clade_membership,num_date,season,A/Texas/50/2012,A/Perth/16/2009,A/HongKong/4801/2014,A/Wisconsin/67/2005,A/Switzerland/9715293/2013,A/Victoria/361/2011,A/Brisbane/10/2007,A/Alaska/232/2015
4641,A/Nicaragua/30185_01_TR1/2013,north_america,3c3,2013.5065024,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4642,A/Nicaragua/30184_01_TR2/2013,north_america,3c3,2013.52019165,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4644,A/Nicaragua/30072_01_TR1/2013,north_america,3c3,2013.44900753,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4645,A/Nicaragua/30071_01_TR1/2013,north_america,3c3,2013.44900753,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4647,A/Texas/JMM_21/2012,north_america,3c3,2012.90075291,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4651,A/Connecticut/Flu028/2012,north_america,3c3,2012.99383984,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4652,A/Connecticut/Flu017/2012,north_america,3c3,2012.99383984,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4654,A/Connecticut/Flu013/2012,north_america,3c3,2012.99383984,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4655,A/Connecticut/Flu021/2012,north_america,3c3,2012.99657769,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4658,A/Esteli/816/2013,north_america,3c3,2013.3449692,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4659,A/Connecticut/Flu170/2013,north_america,3c3,2013.06570842,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4662,A/Yucatan/43/2013,north_america,3c3,2013.19986311,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4663,A/Nicaragua/AGA2-113/2013,north_america,3c3,2013.12867899,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4666,A/Quebec/28/2013,north_america,3c3,2013.183436,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4667,A/Yucatan/246/2013,north_america,3c3,2013.62149213,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4670,A/California/NHRC415033/2013,north_america,3c3,2013.8843258,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4672,A/Nicaragua/30190_01_TR1/2013,north_america,3c3,2013.51471595,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4673,A/Nicaragua/6777_01_TR1/2013,north_america,3c3,2013.53114305,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4674,A/Nicaragua/6019_01_TR1/2013,north_america,3c3,2013.51471595,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4677,A/Yucatan/362/2013,north_america,3c3,2013.73100616,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4678,A/Nicaragua/3026_01_TR1/2013,north_america,3c3,2013.5174538,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4680,A/Managua/1083/2013,north_america,3c3,2013.46543463,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4681,A/Yucatan/85/2013,north_america,3c3,2013.45448323,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4683,A/Hangzhou/A289/2012,china,3c3,2012.53114305,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4685,A/Maryland/4/2013,north_america,3c3,2013.17522245,2012-2013,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4686,A/Dakar/25/2012,africa,3c3,2012.73100616,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4687,A/Acores/11/2013,europe,3c3,2013.04928131,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4688,A/Algiers/107/2012,africa,3c3,2012.85147159,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4689,A/Arges/126697/2012,europe,3c3,2012.82683094,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4691,A/Victoria/918/2012,oceania,3c3,2012.75838467,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4693,A/Santiago/82830/2013,south_america,3c3,2013.94455852,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4695,A/Mauritius/167/2013,africa,3c3,2013.1889117,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4696,A/Estonia/77365/2013,europe,3c3,2013.25735797,2012-2013,8.0,13.0,9.0,18.0,6.0,5.0,13.0,6.0
4698,A/Boston/YGA_01208/2013,north_america,3c3,2013.10951403,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4699,A/Netherlands/533/2012,europe,3c3,2012.96919918,2012-2013,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4702,A/Boston/YGA_01205/2013,north_america,3c3,2013.09582478,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4703,A/Boston/YGA_00059/2013,north_america,3c3,2013.09582478,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4705,A/Boston/YGA_01167/2013,north_america,3c3,2013.02464066,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4707,A/Boston/YGA_00097/2013,north_america,3c3,2013.22176591,2013-2014,9.0,12.0,9.0,17.0,5.0,6.0,14.0,7.0
4709,A/Boston/YGA_00099/2013,north_america,3c3,2013.30663929,2013-2014,8.0,11.0,8.0,18.0,6.0,5.0,13.0,6.0
4710,A/Boston/YGA_00098/2013,north_america,3c3,2013.24640657,2012-2013,8.0,11.0,8.0,18.0,6.0,5.0,13.0,6.0
4714,A/Moldova/440/2013,europe,3c3,2013.24914442,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4715,A/Belgium/S0304/2012,europe,3c3,2012.97193703,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4718,A/Lorraine/1348/2013,europe,3c3,2013.20807666,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4720,A/Iceland/4311/2013,europe,3c3,2013.19438741,2012-2013,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4721,A/Iceland/56/2013,europe,3c3,2013.31485284,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4723,A/Connecticut/Flu147/2013,north_america,3c3,2013.08487337,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4725,A/Connecticut/Flu141/2013,north_america,3c3,2013.07392197,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4726,A/Gainesville/1/2014,north_america,3c3,2014.09308693,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4728,A/Panama/313131/2013,north_america,3c3,2013.45722108,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4730,A/Peru/55/2013,south_america,3c3,2013.18069815,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4731,A/Ecuador/440/2013,south_america,3c3,2013.25735797,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4733,A/Arkansas/13/2013,north_america,3c3,2013.61875428,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4735,A/Trieste/37/2013,europe,3c3,2013.90075291,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4737,A/Norway/226/2014,europe,3c3,2014.03559206,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4738,A/Norway/120/2014,europe,3c3,2014.03559206,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4741,A/Novosibirsk/32/2013,west_asia,3c3,2013.25188227,2012-2013,7.0,12.0,10.0,17.0,7.0,4.0,12.0,8.0
4742,A/Ireland/367/2013,europe,3c3,2013.00273785,2012-2013,7.0,12.0,9.0,16.0,6.0,4.0,12.0,8.0
4745,A/Poitiers/2407/2012,europe,3c3,2012.81314168,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4747,A/Iowa/2/2013,north_america,3c3,2013.33127995,2012-2013,6.0,12.0,9.0,17.0,6.0,5.0,12.0,7.0
4748,A/Auckland/500/2013,oceania,3c3,2013.37782341,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4752,A/Bratislava/887/2013,europe,3c3,2013.19712526,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4753,A/Pavia/145/2013,europe,3c3,2013.90622861,2013-2014,9.0,13.0,10.0,18.0,7.0,6.0,13.0,8.0
4756,A/Belgium/S0923/2013,europe,3c3,2013.27104723,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4757,A/Belgium/G1067/2013,europe,3c3,2013.22724162,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4759,A/Mauritius/610/2013,africa,3c3,2013.5338809,2013-2014,7.0,11.0,7.0,16.0,6.0,3.0,11.0,5.0
4760,A/Galanta/592/2013,europe,3c3,2013.13963039,2013-2014,8.0,11.0,9.0,16.0,6.0,5.0,11.0,7.0
4764,A/Netherlands/555/2012,europe,3c3,2012.96098563,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4765,A/Boston/YGA_00095/2013,north_america,3c3,2013.08761123,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4768,A/HongKong/43/2013,china,3c3,2013.00273785,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4769,A/NordPasDeCalais/2000/2012,europe,3c3,2012.96646133,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4772,A/England/279/2013,europe,3c3,2013.10677618,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4773,A/Connecticut/Flu140/2013,north_america,3c3,2013.07665982,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4776,A/Latvia/1-37023/2013,europe,3c3,2013.03285421,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4778,A/Toulouse/2892/2013,europe,3c3,2013.90622861,2013-2014,9.0,14.0,10.0,19.0,7.0,6.0,14.0,8.0
4779,A/Srilanka/68/2013,south_asia,3c3,2013.86516085,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4780,A/Aichi/116/2013,japan_korea,3c3,2013.42710472,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4784,A/Picardie/1572/2013,europe,3c3,2013.27378508,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4785,A/Connecticut/Flu146/2013,north_america,3c3,2013.10403833,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4787,A/Bulgaria/270/2013,europe,3c3,2013.09308693,2012-2013,8.0,11.0,8.0,18.0,6.0,5.0,13.0,6.0
4790,A/SaoPaulo/11-29688/2013,south_america,3c3,2013.93908282,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4791,A/Aragon/271/2014,europe,3c3,2014.01916496,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4794,A/SaoPaulo/61715/2013,south_america,3c3,2013.58316222,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4795,A/California/3413/2013,north_america,3c3,2013.24640657,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4797,A/Brazil/4964/2013,south_america,3c3,2013.85420945,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4800,A/Niedersachsen/4/2015,europe,3c3,2015.0164271,2014-2015,9.0,14.0,10.0,19.0,7.0,6.0,14.0,8.0
4801,A/England/561/2014,europe,3c3,2014.96919918,2014-2015,9.0,14.0,10.0,19.0,7.0,6.0,14.0,8.0
4803,A/Galicia/1786/2014,europe,3c3,2014.50102669,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4804,A/Brazil/6069/2014,south_america,3c3,2014.1670089,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4807,A/Iceland/4/2013,europe,3c3,2013.00821355,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4808,A/England/104/2013,europe,3c3,2013.02190281,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4811,A/Lithuania/5810/2013,europe,3c3,2013.13415469,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4813,A/Thuringen/123/2013,europe,3c3,2013.89801506,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4815,A/Oregon/1/2014,north_america,3c3,2014.0,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4817,A/Stockholm/27/2013,europe,3c3,2013.82409309,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4819,A/Ontario/RV2412/2013,north_america,3c3,2013.88158795,2013-2014,8.0,14.0,10.0,19.0,5.0,6.0,14.0,8.0
4820,A/Ontario/RV2403/2013,north_america,3c3,2013.89253936,2013-2014,8.0,14.0,10.0,19.0,5.0,6.0,14.0,8.0
4824,A/Minsk/1262/2013,europe,3c3,2013.14236824,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4825,A/Canoas/LACENRS-1212/2013,south_america,3c3,2013.43258042,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4827,A/Centre/2484/2013,europe,3c3,2013.95824778,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4828,A/Ontario/47/2013,north_america,3c3,2013.27104723,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4831,A/Connecticut/Flu138/2013,north_america,3c3,2013.07939767,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4832,A/NewYork/6/2013,north_america,3c3,2013.27104723,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4835,A/Boston/YGA_01214/2013,north_america,3c3,2013.1779603,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4837,A/HongKong/5320/2014,china,3c3,2014.21355236,2014-2015,8.0,13.0,9.0,18.0,7.0,5.0,13.0,7.0
4839,A/Norway/2516/2013,europe,3c3,2013.3613963,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4840,A/Norway/2010/2013,europe,3c3,2013.26283368,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4842,A/Hawaii/2/2014,north_america,3c3,2014.12320329,2014-2015,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4843,A/Okinawa/JP-69/2014,japan_korea,3c3,2014.10951403,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4847,A/Bretagne/1267/2014,europe,3c3,2014.24914442,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4848,A/California/NHRC422033/2014,north_america,3c3,2014.04380561,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4850,A/Norway/272/2014,europe,3c3,2014.06023272,2014-2015,9.0,13.0,10.0,19.0,7.0,6.0,14.0,8.0
4851,A/Mogilev/1484/2014,europe,3c3,2014.28473648,2014-2015,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4855,A/Georgia/NHRC418798/2013,north_america,3c3,2013.92539357,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4856,A/Washington/36/2013,north_america,3c3,2013.94729637,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4858,A/California/5/2014,north_america,3c3,2014.09582478,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4859,A/Paris/1268/2014,europe,3c3,2014.26283368,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4861,A/Christchurch/526/2013,oceania,3c3,2013.61601643,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4864,A/Gothenburg/3/2013,europe,3c3,2013.63518138,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4865,A/SouthAfrica/3622/2014,africa,3c3,2014.32580424,2014-2015,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4867,A/India/5757/2014,south_asia,3c3,2014.02737851,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4870,A/Nevada/32/2013,north_america,3c3,2013.98015058,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4872,A/California/NHRC421080/2014,north_america,3c3,2014.10951403,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4873,A/California/NHRC421068/2014,north_america,3c3,2014.10951403,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4876,A/California/15/2014,north_america,3c3,2014.64613279,2014-2015,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4877,A/Texas/23/2014,north_america,3c3,2014.30116359,2014-2015,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4879,A/Oklahoma/3805/2014,north_america,3c3,2014.09856263,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4880,A/Utah/9/2014,north_america,3c3,2014.3449692,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4883,A/Sydney/506/2013,oceania,3c3,2013.16974675,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4885,A/PuertoRico/19/2013,north_america,3c3,2013.70362765,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4886,A/Washington/46/2013,north_america,3c3,2013.98288843,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4889,A/California/36/2013,north_america,3c3,2013.86516085,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4892,A/Madagascar/897/2014,africa,3c3,2014.1779603,2013-2014,8.0,13.0,9.0,17.0,6.0,5.0,12.0,7.0
4893,A/Madagascar/153/2014,africa,3c3,2014.03559206,2013-2014,8.0,12.0,9.0,17.0,6.0,5.0,12.0,7.0
4895,A/Madagascar/493/2014,africa,3c3,2014.13141684,2014-2015,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4896,A/Madagascar/4245/2013,africa,3c3,2013.98562628,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4898,A/Netherlands/2247/2013,europe,3c3,2013.80766598,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4900,A/Lyon/37477/2013,europe,3c3,2013.69815195,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4902,A/Denmark/96/2013,europe,3c3,2013.83778234,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4903,A/Rome/11/2014,europe,3c3,2014.09308693,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4905,A/Latvia/3-026603/2014,europe,3c3,2014.19164956,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4906,A/Norway/228/2014,europe,3c3,2014.03011636,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4907,A/Antalya/1083/2013,west_asia,3c3,2013.80492813,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4909,A/Norway/3060/2013,europe,3c3,2013.84599589,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4911,A/Moscow/140/2013,west_asia,3c3,2013.99383984,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4913,A/Georgia/328/2014,north_america,3c3,2014.13141684,2014-2015,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4914,A/Vermont/1/2014,north_america,3c3,2014.04928131,2014-2015,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4917,A/Yokohama/153/2013,japan_korea,3c3,2013.27652293,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4918,A/Lithuania/9520/2013,europe,3c3,2013.24914442,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4921,A/Christchurch/507/2013,oceania,3c3,2013.39425051,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4922,A/NewJersey/5/2013,north_america,3c3,2013.36687201,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4925,A/Norway/2419/2013,europe,3c3,2013.41067762,2013-2014,7.0,13.0,9.0,18.0,4.0,5.0,13.0,7.0
4926,A/Tokyo/13084/2013,japan_korea,3c3,2013.41889117,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4929,A/Dakar/20/2013,africa,3c3,2013.33127995,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4930,A/Victoria/500/2013,oceania,3c3,2013.32580424,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4933,A/Mauritius/571/2013,africa,3c3,2013.50102669,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4934,A/Victoria/505/2013,oceania,3c3,2013.45722108,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4937,A/Missouri/5/2013,north_america,3c3,2013.61601643,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4938,A/Mauritius/703/2013,africa,3c3,2013.62970568,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4941,A/NongKhai/185/2014,southeast_asia,3c3,2014.19438741,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4942,A/Osaka/37/2013,japan_korea,3c3,2013.68720055,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4944,A/Singapore/TT973/2013,southeast_asia,3c3,2013.95550992,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4947,A/Philippines/14/2013,southeast_asia,3c3,2013.75017112,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4950,A/California/63/2013,north_america,3c3,2013.99657769,2013-2014,8.0,11.0,9.0,16.0,6.0,5.0,11.0,7.0
4951,A/Kentucky/13/2013,north_america,3c3,2013.90349076,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4953,A/NewYork/32/2013,north_america,3c3,2013.92265572,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4954,A/Guam/3712/2013,oceania,3c3,2013.98562628,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4956,A/Yokohama/154/2013,japan_korea,3c3,2013.66803559,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4959,A/Baleares/14037/2013,europe,3c3,2013.99110198,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4960,A/Baleares/14038/2013,europe,3c3,2013.98562628,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4962,A/Baleares/1498/2013,europe,3c3,2013.90896646,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4963,A/PaisVasco/1403/2013,europe,3c3,2013.85147159,2013-2014,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4965,A/Trieste/1/2013,europe,3c3,2013.00821355,2012-2013,7.0,12.0,8.0,17.0,5.0,4.0,12.0,6.0
4969,A/Philippines/12/2013,southeast_asia,3c3,2013.66803559,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4970,A/California/28/2013,north_america,3c3,2013.75838467,2013-2014,9.0,14.0,10.0,19.0,7.0,6.0,14.0,8.0
4972,A/Paris/2127/2013,europe,3c3,2013.81314168,2013-2014,9.0,14.0,10.0,19.0,7.0,6.0,14.0,8.0
4974,A/Centre/1329/2014,europe,3c3,2014.26557153,2013-2014,9.0,14.0,10.0,19.0,7.0,6.0,14.0,8.0
4975,A/Norway/86/2014,europe,3c3,2014.01916496,2013-2014,9.0,14.0,10.0,19.0,7.0,6.0,14.0,8.0
4977,A/Belgium/14G0496/2014,europe,3c3,2014.25188227,2013-2014,7.0,12.0,10.0,17.0,7.0,4.0,12.0,8.0
4980,A/Nigeria/9999/2013,africa,3c3,2013.75290897,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4981,A/StPetersburg/428/2013,west_asia,3c3,2013.6899384,2013-2014,9.0,14.0,10.0,19.0,7.0,6.0,14.0,8.0
4983,A/SouthAfrica/4371/2014,africa,3c3,2014.39698836,2014-2015,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4985,A/Switzerland/10295858/2014,europe,3c3,2014.23271732,2014-2015,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4986,A/Switzerland/10261363/2014,europe,3c3,2014.21355236,2014-2015,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4989,A/Nimes/2658/2013,europe,3c3,2013.81040383,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4990,A/Ontario/RV2312/2013,north_america,3c3,2013.80492813,2013-2014,8.0,12.0,8.0,17.0,7.0,4.0,12.0,6.0
4992,A/Kazakhstan/3667/2014,west_asia,3c3,2014.1889117,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4994,A/Trinidad/3558/2013,north_america,3c3,2013.81861739,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
4995,A/Serbia/NS-707/2014,europe,3c3,2014.15879535,2014-2015,9.0,14.0,9.0,18.0,5.0,6.0,14.0,8.0
4996,A/Bretagne/14/2014,europe,3c3,2013.99383984,2013-2014,9.0,12.0,10.0,19.0,7.0,6.0,14.0,8.0
4999,A/FrenchGuiana/8174/2014,south_america,3c3,2014.15331964,2014-2015,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
5000,A/Norway/184/2014,europe,3c3,2014.01916496,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
5002,A/Georgia/76/2014,north_america,3c3,2014.05749487,2014-2015,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
5003,A/Tehran/58191/2013,west_asia,3c3,2013.80766598,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
5006,A/Massachusetts/13/2013,north_america,3c3,2013.63791923,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
5008,A/Wyoming/4/2014,north_america,3c3,2014.01368925,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
5010,A/Singapore/GP375/2014,southeast_asia,3c3,2014.13415469,2014-2015,9.0,14.0,10.0,19.0,7.0,6.0,14.0,8.0
5012,A/NewJersey/17/2013,north_america,3c3,2013.88980151,2013-2014,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
5014,A/Hawaii/30/2014,north_america,3c3,2014.40246407,2014-2015,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
5016,A/Hawaii/34/2014,north_america,3c3,2014.44079398,2014-2015,8.0,13.0,9.0,18.0,6.0,5.0,13.0,7.0
